#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 16 04 00 00 1 3587.167
2022 02 16 03 45 00 1 3587.139
2022 02 16 03 30 00 1 3587.129
2022 02 16 03 15 00 1 3587.141
2022 02 16 03 00 00 1 3587.170
2022 02 16 02 45 00 1 3587.216
2022 02 16 02 30 00 1 3587.284
2022 02 16 02 15 00 1 3587.368
2022 02 16 02 00 00 1 3587.469
2022 02 16 01 45 00 1 3587.584
2022 02 16 01 30 00 1 3587.715
2022 02 16 01 15 00 1 3587.856
2022 02 16 01 00 00 1 3588.005
2022 02 16 00 45 00 1 3588.162
2022 02 16 00 30 00 1 3588.326
2022 02 16 00 15 00 1 3588.491
2022 02 16 00 00 00 1 3588.659
2022 02 15 23 45 00 1 3588.825
2022 02 15 23 30 00 1 3588.986
2022 02 15 23 15 00 1 3589.142
2022 02 15 23 00 00 1 3589.291
2022 02 15 22 45 00 1 3589.430
2022 02 15 22 30 00 1 3589.553
2022 02 15 22 15 00 1 3589.665
2022 02 15 22 00 00 1 3589.764
2022 02 15 21 45 00 1 3589.850
2022 02 15 21 30 00 1 3589.912
2022 02 15 21 15 00 1 3589.964
2022 02 15 21 00 00 1 3589.995
2022 02 15 20 45 00 1 3590.011
2022 02 15 20 30 00 1 3590.009
2022 02 15 20 15 00 1 3589.992
2022 02 15 20 00 00 1 3589.958
2022 02 15 19 45 00 1 3589.908
2022 02 15 19 30 00 1 3589.842
2022 02 15 19 15 00 1 3589.770
2022 02 15 19 00 00 1 3589.689
2022 02 15 18 45 00 1 3589.598
2022 02 15 18 30 00 1 3589.494
2022 02 15 18 15 00 1 3589.389
2022 02 15 18 00 00 1 3589.283
2022 02 15 17 45 00 1 3589.178
2022 02 15 17 30 00 1 3589.068
2022 02 15 17 15 00 1 3588.962
2022 02 15 17 00 00 1 3588.860
2022 02 15 16 45 00 1 3588.764
2022 02 15 16 30 00 1 3588.678
2022 02 15 16 15 00 1 3588.600
2022 02 15 16 00 00 1 3588.534
2022 02 15 15 45 00 1 3588.479
2022 02 15 15 30 00 1 3588.436
2022 02 15 15 15 00 1 3588.403
2022 02 15 15 00 00 1 3588.391
2022 02 15 14 45 00 1 3588.385
2022 02 15 14 30 00 1 3588.398
2022 02 15 14 15 00 1 3588.420
2022 02 15 14 00 00 1 3588.453
2022 02 15 13 45 00 1 3588.498
2022 02 15 13 30 00 1 3588.551
2022 02 15 13 15 00 1 3588.614
2022 02 15 13 00 00 1 3588.684
2022 02 15 12 45 00 1 3588.760
2022 02 15 12 30 00 1 3588.842
2022 02 15 12 15 00 1 3588.927
2022 02 15 12 00 00 1 3589.010
2022 02 15 11 45 00 1 3589.097
2022 02 15 11 30 00 1 3589.177
2022 02 15 11 15 00 1 3589.252
2022 02 15 11 00 00 1 3589.321
2022 02 15 10 45 00 1 3589.376
2022 02 15 10 30 00 1 3589.428
2022 02 15 10 15 00 1 3589.468
2022 02 15 10 00 00 1 3589.500
2022 02 15 09 45 00 1 3589.515
2022 02 15 09 30 00 1 3589.517
2022 02 15 09 15 00 1 3589.504
2022 02 15 09 00 00 1 3589.476
2022 02 15 08 45 00 1 3589.432
2022 02 15 08 30 00 1 3589.376
2022 02 15 08 15 00 1 3589.307
2022 02 15 08 00 00 1 3589.223
2022 02 15 07 45 00 1 3589.128
2022 02 15 07 30 00 1 3589.025
2022 02 15 07 15 00 1 3588.908
2022 02 15 07 00 00 1 3588.786
2022 02 15 06 45 00 1 3588.659
2022 02 15 06 30 00 1 3588.527
2022 02 15 06 15 00 1 3588.392
2022 02 15 06 00 00 1 3588.257
2022 02 15 05 45 00 1 3588.124
2022 02 15 05 30 00 1 3587.993
2022 02 15 05 15 00 1 3587.863
2022 02 15 05 00 00 1 3587.744
2022 02 15 04 45 00 1 3587.634
2022 02 15 04 30 00 1 3587.537
2022 02 15 04 15 00 1 3587.445
2022 02 15 04 00 00 1 3587.374
2022 02 15 03 45 00 1 3587.316
2022 02 15 03 30 00 1 3587.271
2022 02 15 03 15 00 1 3587.245
2022 02 15 03 00 00 1 3587.235
2022 02 15 02 45 00 1 3587.244
2022 02 15 02 30 00 1 3587.267
2022 02 15 02 15 00 1 3587.311
2022 02 15 02 00 00 1 3587.369
2022 02 15 01 45 00 1 3587.440
2022 02 15 01 30 00 1 3587.533
2022 02 15 01 15 00 1 3587.637
2022 02 15 01 00 00 1 3587.755
2022 02 15 00 45 00 1 3587.883
2022 02 15 00 30 00 1 3588.019
2022 02 15 00 15 00 1 3588.161
2022 02 15 00 00 00 1 3588.309
2022 02 14 23 45 00 1 3588.461
2022 02 14 23 30 00 1 3588.616
2022 02 14 23 15 00 1 3588.770
2022 02 14 23 00 00 1 3588.918
2022 02 14 22 45 00 1 3589.056
2022 02 14 22 30 00 1 3589.194
2022 02 14 22 15 00 1 3589.323
2022 02 14 22 00 00 1 3589.444
2022 02 14 21 45 00 1 3589.552
2022 02 14 21 30 00 1 3589.648
2022 02 14 21 15 00 1 3589.730
2022 02 14 21 00 00 1 3589.800
2022 02 14 20 45 00 1 3589.853
2022 02 14 20 30 00 1 3589.891
2022 02 14 20 15 00 1 3589.914
2022 02 14 20 00 00 1 3589.920
2022 02 14 19 45 00 1 3589.911
2022 02 14 19 30 00 1 3589.887
2022 02 14 19 15 00 1 3589.853
2022 02 14 19 00 00 1 3589.802
2022 02 14 18 45 00 1 3589.744
2022 02 14 18 30 00 1 3589.674
2022 02 14 18 15 00 1 3589.597
2022 02 14 18 00 00 1 3589.512
2022 02 14 17 45 00 1 3589.422
2022 02 14 17 30 00 1 3589.327
2022 02 14 17 15 00 1 3589.230
2022 02 14 17 00 00 1 3589.135
2022 02 14 16 45 00 1 3589.042
2022 02 14 16 30 00 1 3588.952
2022 02 14 16 15 00 1 3588.865
2022 02 14 16 00 00 1 3588.789
2022 02 14 15 45 00 1 3588.719
2022 02 14 15 30 00 1 3588.655
2022 02 14 15 15 00 1 3588.604
2022 02 14 15 00 00 1 3588.558
2022 02 14 14 45 00 1 3588.530
2022 02 14 14 30 00 1 3588.510
2022 02 14 14 15 00 1 3588.501
2022 02 14 14 00 00 1 3588.504
2022 02 14 13 45 00 1 3588.520
2022 02 14 13 30 00 1 3588.541
2022 02 14 13 15 00 1 3588.576
2022 02 14 13 00 00 1 3588.619
2022 02 14 12 45 00 1 3588.666
2022 02 14 12 30 00 1 3588.724
2022 02 14 12 15 00 1 3588.785
2022 02 14 12 00 00 1 3588.852
2022 02 14 11 45 00 1 3588.921
2022 02 14 11 30 00 1 3588.988
2022 02 14 11 15 00 1 3589.054
2022 02 14 11 00 00 1 3589.119
2022 02 14 10 45 00 1 3589.180
2022 02 14 10 30 00 1 3589.237
2022 02 14 10 15 00 1 3589.286
2022 02 14 10 00 00 1 3589.324
2022 02 14 09 45 00 1 3589.357
2022 02 14 09 30 00 1 3589.375
2022 02 14 09 15 00 1 3589.385
2022 02 14 09 00 00 1 3589.386
2022 02 14 08 45 00 1 3589.372
2022 02 14 08 30 00 1 3589.347
2022 02 14 08 15 00 1 3589.310
2022 02 14 08 00 00 1 3589.258
2022 02 14 07 45 00 1 3589.195
2022 02 14 07 30 00 1 3589.125
2022 02 14 07 15 00 1 3589.038
2022 02 14 07 00 00 1 3588.948
2022 02 14 06 45 00 1 3588.847
2022 02 14 06 30 00 1 3588.738
2022 02 14 06 15 00 1 3588.625
2022 02 14 06 00 00 1 3588.507
2022 02 14 05 45 00 1 3588.384
2022 02 14 05 30 00 1 3588.265
2022 02 14 05 15 00 1 3588.147
2022 02 14 05 00 00 1 3588.030
2022 02 14 04 45 00 1 3587.917
2022 02 14 04 30 00 1 3587.810
2022 02 14 04 15 00 1 3587.711
2022 02 14 04 00 00 1 3587.622
2022 02 14 03 45 00 1 3587.542
2022 02 14 03 30 00 1 3587.472
2022 02 14 03 15 00 1 3587.417
2022 02 14 03 00 00 1 3587.373
2022 02 14 02 45 00 1 3587.348
2022 02 14 02 30 00 1 3587.334
2022 02 14 02 15 00 1 3587.336
2022 02 14 02 00 00 1 3587.356
2022 02 14 01 45 00 1 3587.388
2022 02 14 01 30 00 1 3587.438
2022 02 14 01 15 00 1 3587.500
2022 02 14 01 00 00 1 3587.578
2022 02 14 00 45 00 1 3587.666
2022 02 14 00 30 00 1 3587.764
2022 02 14 00 15 00 1 3587.877
2022 02 14 00 00 00 1 3587.997
2022 02 13 23 45 00 1 3588.124
2022 02 13 23 30 00 1 3588.257
2022 02 13 23 15 00 1 3588.388
2022 02 13 23 00 00 1 3588.525
2022 02 13 22 45 00 1 3588.663
2022 02 13 22 30 00 1 3588.802
2022 02 13 22 15 00 1 3588.933
2022 02 13 22 00 00 1 3589.061
2022 02 13 21 45 00 1 3589.179
2022 02 13 21 30 00 1 3589.292
2022 02 13 21 15 00 1 3589.398
2022 02 13 21 00 00 1 3589.490
2022 02 13 20 45 00 1 3589.572
2022 02 13 20 30 00 1 3589.645
2022 02 13 20 15 00 1 3589.703
2022 02 13 20 00 00 1 3589.745
2022 02 13 19 45 00 1 3589.778
2022 02 13 19 30 00 1 3589.795
2022 02 13 19 15 00 1 3589.802
2022 02 13 19 00 00 1 3589.793
2022 02 13 18 45 00 1 3589.772
2022 02 13 18 30 00 1 3589.744
2022 02 13 18 15 00 1 3589.704
2022 02 13 18 00 00 1 3589.653
2022 02 13 17 45 00 1 3589.594
2022 02 13 17 30 00 1 3589.527
2022 02 13 17 15 00 1 3589.456
2022 02 13 17 00 00 1 3589.383
2022 02 13 16 45 00 1 3589.303
2022 02 13 16 30 00 1 3589.224
2022 02 13 16 15 00 1 3589.146
2022 02 13 16 00 00 1 3589.069
2022 02 13 15 45 00 1 3588.996
2022 02 13 15 30 00 1 3588.927
2022 02 13 15 15 00 1 3588.862
2022 02 13 15 00 00 1 3588.804
2022 02 13 14 45 00 1 3588.754
2022 02 13 14 30 00 1 3588.712
2022 02 13 14 15 00 1 3588.680
2022 02 13 14 00 00 1 3588.656
2022 02 13 13 45 00 1 3588.640
2022 02 13 13 30 00 1 3588.636
2022 02 13 13 15 00 1 3588.638
2022 02 13 13 00 00 1 3588.649
2022 02 13 12 45 00 1 3588.666
2022 02 13 12 30 00 1 3588.692
2022 02 13 12 15 00 1 3588.728
2022 02 13 12 00 00 1 3588.766
2022 02 13 11 45 00 1 3588.813
2022 02 13 11 30 00 1 3588.860
2022 02 13 11 15 00 1 3588.912
2022 02 13 11 00 00 1 3588.961
2022 02 13 10 45 00 1 3589.014
2022 02 13 10 30 00 1 3589.065
2022 02 13 10 15 00 1 3589.110
2022 02 13 10 00 00 1 3589.152
2022 02 13 09 45 00 1 3589.190
2022 02 13 09 30 00 1 3589.222
2022 02 13 09 15 00 1 3589.247
2022 02 13 09 00 00 1 3589.264
2022 02 13 08 45 00 1 3589.272
2022 02 13 08 30 00 1 3589.273
2022 02 13 08 15 00 1 3589.263
2022 02 13 08 00 00 1 3589.239
2022 02 13 07 45 00 1 3589.209
2022 02 13 07 30 00 1 3589.172
2022 02 13 07 15 00 1 3589.122
2022 02 13 07 00 00 1 3589.062
2022 02 13 06 45 00 1 3588.991
2022 02 13 06 30 00 1 3588.913
2022 02 13 06 15 00 1 3588.828
2022 02 13 06 00 00 1 3588.737
